,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
4,0.6607287449392713,0.6469194312796208,0.5027624309392266,0.5658031088082902,0.643722255932041,0.7082388571306911,0.027782342600962767,0.042851335404367676,0.5836137699930921,0.22999681781364256,0.2269898590717587,2.153005306875865,1.153005306875865,0.35953243432467813,0.10432592461667625,-0.2319291794706772,0.2319291794706772,0.9786234817813765,0.02137651821862352,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6720647773279352,0.6612149532710281,0.5211786372007366,0.5829042224510814,0.6558205324732007,0.7133405720733668,0.001221490927784591,0.0018794793647894104,0.6413102504341266,0.04925756234006153,0.04877695635880491,1.1546333297332325,0.15463332973323252,0.07317889866366323,0.0032256639123326436,-0.038202281287997936,0.038202281287997936,0.9810526315789474,0.0189473684210526,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.6574898785425102,0.6371134020618556,0.5557553956834532,0.5936599423631125,0.6482753414352465,0.6893614710587935,0.04428232706621868,0.06766525269330292,0.5962439250828516,0.28895990199412336,0.2985729548229549,2.533411718596904,1.5334117185969038,0.3385390741662519,0.22918293000260215,-0.283861002084427,0.283861002084427,0.9831578947368421,0.01684210526315788,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6518218623481782,0.618421052631579,0.591726618705036,0.604779411764706,0.6463787732700437,0.6667602589504243,0.004465566111489377,0.006753478863904661,0.5919350642949402,0.09410523136404401,0.09859584859584863,1.26984126984127,0.26984126984127,0.1387506222000996,0.02738745771532658,-0.08306903995771309,0.08306903995771309,0.9787854251012146,0.02121457489878542,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.6850202429149798,0.6743215031315241,0.5809352517985612,0.6241545893719808,0.6755928099935369,0.7293920386518473,0.029308450846003392,0.04485882568761756,0.19199056506994114,0.23679379475882806,0.24412393162393162,2.0803782505910164,1.0803782505910164,0.33101045296167253,0.13186312776476708,-0.2314367903632198,0.2314367903632198,0.9949797570850203,0.005020242914979711,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6939271255060728,0.6986607142857143,0.5629496402877698,0.6235059760956176,0.6820639217639144,0.7307455949820408,9.70053199182419e-05,0.0001499420232648164,0.681964489444256,0.013915610765015976,0.014155982905982911,1.0400604686318973,0.04006046863189727,0.07198855151816819,0.08138173302107729,0.004696590751454552,0.07668514226962274,0.9944939271255061,0.005506072874493895,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.6834008097165992,0.6829268292682927,0.5539568345323741,0.6117179741807348,0.6716765026859219,0.7200668036998972,0.023755800333321253,0.03668112191310113,0.6127968410832595,0.21319318866259956,0.2171855921855922,1.982056590752243,0.9820565907522429,0.30139372822299654,0.10772833723653397,-0.20456103272976525,0.20456103272976525,0.982995951417004,0.01700404858299598,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6850202429149798,0.6721649484536083,0.5863309352517986,0.6263208453410182,0.6760815206450451,0.7186841101492886,0.00875407142886167,0.013376588236733095,0.617556627617202,0.13109362965867616,0.13545482295482297,1.4472159234063997,0.4472159234063997,0.19163763066202094,0.04423627374447048,-0.11793695220324571,0.11793695220324571,0.9834817813765182,0.016518218623481795,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.6299595141700405,0.6205035971223022,0.583756345177665,0.6015693112467306,0.628058296812435,0.666063677733287,0.0018781721110247007,0.002811632548149334,0.6023987257680313,0.061182769552986,0.06379259702936652,1.1560575961226875,0.15605759612268755,0.04717081613633334,0.04101498859563374,-0.04409290236598354,0.04409290236598354,0.9855870445344129,0.014412955465587074,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6534412955465587,0.6283464566929133,0.6751269035532995,0.6508972267536705,0.6543336381120535,0.6797104076678122,0.008182958035624743,0.012208201667651958,0.516088125323921,0.12778282912457925,0.13384552475623873,1.3132708768618993,0.31327087686189925,0.14083344428172018,0.08447376995764094,-0.11265360711968056,0.11265360711968056,0.9818623481781377,0.018137651821862333,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
