,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
4,0.668825910931174,0.65,0.5286506469500925,0.5830784913353722,0.653374314829513,0.7102521214316534,0.025496981525883172,0.03955900780595948,0.6020376233981769,0.22026532107166727,0.22345201739365803,2.075687618615982,1.0756876186159818,0.29665713579723957,0.1109910788960134,-0.20382410734662648,0.20382410734662648,0.9776518218623482,0.022348178137651775,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6704453441295547,0.6488888888888888,0.5397412199630314,0.5893037336024217,0.6560377569555791,0.7059386769084894,0.0020434805082846508,0.003159105571586023,0.6332068969234091,0.0636205279553636,0.06485845587153644,1.2018902310587676,0.20189023105876758,0.04433619259416144,0.005593114022860307,-0.024964653308510873,0.024964653308510873,0.974089068825911,0.025910931174089047,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.6048582995951417,0.6151898734177215,0.41968911917098445,0.4989733059548254,0.5939909010489068,0.6547493049412361,0.005560241234338792,0.008731773480313385,0.7313749954181349,0.10616898134453807,0.10388890812757562,0.7318795245330234,0.2681204754669766,0.05367751060820364,0.17734375,0.11551063030410182,0.11551063030410182,0.9784615384615385,0.021538461538461506,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6291497975708502,0.6472019464720195,0.459412780656304,0.5373737373737374,0.6191880976452251,0.6547453557437128,0.0008553423058165477,0.0013333918296000043,0.6926807555775064,0.04122059694184591,0.040750424213041536,1.1330563093622796,0.13305630936227963,0.019632248939179642,0.016562500000000008,-0.018097374469589825,0.018097374469589825,0.9825101214574898,0.017489878542510162,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.665587044534413,0.6707818930041153,0.5630397236614854,0.612206572769953,0.6595686423185476,0.7265878406841062,0.028737712027553763,0.043637348025100046,0.4548472045937008,0.2350931458971339,0.2409530075838903,2.0181445712613404,1.0181445712613404,0.3155586987270156,0.13093749999999998,-0.22324809936350778,0.22324809936350778,0.997085020242915,0.00291497975708499,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6615384615384615,0.6876456876456877,0.5094991364421416,0.5853174603174603,0.6526154218796074,0.7244105164497241,0.000734993305594428,0.0011372146550870919,0.6816486724775517,0.03823211324027817,0.03819071694889825,1.118418697877519,0.11841869787751902,0.07503536067892508,0.04296875,-0.01603330533946254,0.05900205533946254,0.9917408906882591,0.008259109311740898,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.6623481781376518,0.6776315789473685,0.533678756476684,0.5971014492753624,0.6547966953115127,0.7078475820379967,0.020984161065029983,0.0321506946382005,0.633492291958791,0.201130387690954,0.2036395747480694,1.8604770266315482,0.8604770266315482,0.26528995756718526,0.10484375000000001,-0.18506685378359264,0.18506685378359264,0.9721457489878542,0.02785425101214578,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6672064777327935,0.6850220264317181,0.5371329879101899,0.6021297192642788,0.6595725915160706,0.7098498251821896,0.013764198809786105,0.021102805081416477,0.6451476726678367,0.1636227204679764,0.16551234546524918,1.63692697228145,0.6369269722814499,0.2129137199434229,0.075625,-0.14426935997171145,0.14426935997171145,0.9745748987854251,0.025425101214574863,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.5935222672064777,0.5321821036106751,0.6243093922651933,0.5745762711864407,0.5968367770574521,0.6398700220355762,0.02463166592504909,0.0365678350328046,0.4692549314593085,0.22103180880399528,0.22985725479508057,1.6227041993539455,0.6227041993539455,0.3192140269702597,0.1474967964296761,-0.2333554116999679,0.2333554116999679,0.9826720647773279,0.017327935222672064,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.620242914979757,0.5644599303135889,0.5966850828729282,0.5801253357206804,0.6177067032861752,0.6397622393255198,0.012063829872723086,0.01793622042458368,0.5363238728089014,0.15457398031037806,0.16042653221135833,1.4426583944350444,0.4426583944350444,0.2446044260448692,0.0778931554063011,-0.16124879072558515,0.16124879072558515,0.9818623481781377,0.018137651821862333,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
