,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
11,0.63,0.776,0.6783216783216783,0.7238805970149255,0.5935468040731199,0.5935468040731199,0.0006590030740750916,0.0017351264719699304,0.8266129250918194,0.03688555567816587,0.12755102040816324,1.2551020408163265,0.2551020408163265,0.011904761904761973,0.5,-0.255952380952381,0.255952380952381,0.657,0.34299999999999997,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.715,0.715,1.0,0.8338192419825073,0.5,0.5,0.0,0.0,0.9996777534609328,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.715,0.7621951219512195,0.8741258741258742,0.8143322475570033,0.5949576739050424,0.5949576739050424,0.004013581873348215,0.014096775887840246,0.9061417845841291,0.06693161223797406,0.18367346938775508,0.8163265306122449,0.18367346938775508,0.12857142857142856,0.3214285714285714,0.22499999999999998,0.22499999999999998,0.787,0.21299999999999997,DecisionTreeClassifier,MetricOptRemover,"('DecisionTreeClassifier', 'MetricOptRemover')"
14,0.665,0.7567567567567568,0.7832167832167832,0.7697594501718213,0.575818917924181,0.575818917924181,5.3477927575151796e-06,1.5937488869480606e-05,0.9731846381848258,0.0032568625184825075,0.010204081632653073,0.9863945578231292,0.013605442176870763,0.11904761904761907,0.375,0.12797619047619047,0.24702380952380953,0.74,0.26,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.635,0.676829268292683,0.8473282442748091,0.7525423728813558,0.5396061511229118,0.5687576059298595,0.003001736737766811,0.01092979397759094,0.8982684657257931,0.05781717138035804,0.18274111675126903,0.817258883248731,0.18274111675126903,0.15503875968992253,0.23529411764705888,0.1951664386684907,0.1951664386684907,0.85,0.15000000000000002,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.61,0.6687898089171974,0.8015267175572519,0.7291666666666666,0.5239517645757275,0.4781502378581701,0.0036622404011900367,0.012240335469475123,0.9231591400172601,0.06458206328579845,0.2182741116751269,0.7817258883248731,0.2182741116751269,0.20155038759689925,0.25,0.22577519379844962,0.22577519379844962,0.783,0.21699999999999997,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.655,0.655,1.0,0.7915407854984895,0.5,0.5,0.0,0.0,0.9997602733021388,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.615,0.6483516483516484,0.9007633587786259,0.7539936102236422,0.48661356344728396,0.5378913596636796,0.001425904728708946,0.007496469598804812,0.9531304056717348,0.038808608646702276,0.09137055837563457,0.9086294416243654,0.09137055837563457,0.10077519379844957,0.07352941176470584,0.0871523027815777,0.0871523027815777,0.923,0.07699999999999996,KNeighborsClassifier,MetricOptRemover,"('KNeighborsClassifier', 'MetricOptRemover')"
4,0.635,0.676829268292683,0.8473282442748091,0.7525423728813558,0.5396061511229118,0.5687576059298595,0.003001736737766811,0.01092979397759094,0.8980959125969068,0.05781717138035804,0.18274111675126903,0.817258883248731,0.18274111675126903,0.15503875968992253,0.23529411764705888,0.1951664386684907,0.1951664386684907,0.85,0.15000000000000002,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
5,0.705,0.7647058823529411,0.7938931297709924,0.7790262172284643,0.6650625069144818,0.7780727956632371,0.005838541708068246,0.016569068215753584,0.8450379671322419,0.08465410978783783,0.3248730964467005,0.6751269035532995,0.3248730964467005,0.2093023255813954,0.5441176470588236,0.3767099863201095,0.3767099863201095,0.642,0.358,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
6,0.725,0.8015873015873016,0.7709923664122137,0.7859922178988326,0.7043367629162518,0.7931187078216617,0.006997470915723045,0.018993236262167302,0.8066509279630439,0.09457102618899914,0.3756345177664975,0.6243654822335025,0.3756345177664975,0.2325581395348837,0.6470588235294117,0.4398084815321477,0.4398084815321477,0.65,0.35,LogisticRegression,DisparateImpactRemover,"('LogisticRegression', 'DisparateImpactRemover')"
7,0.655,0.655,1.0,0.7915407854984895,0.5,0.5,0.0,0.0,0.9999332530182842,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LogisticRegression,LFR,"('LogisticRegression', 'LFR')"
8,0.725,0.740506329113924,0.8931297709923665,0.8096885813148789,0.6494634362208209,0.7885828078327249,0.00356608326223172,0.012050852267202294,0.9337752777886434,0.0636243877207837,0.21319796954314718,0.7868020304568528,0.21319796954314718,0.10852713178294571,0.4117647058823529,0.2601459188326493,0.2601459188326493,0.739,0.261,LogisticRegression,MetricOptRemover,"('LogisticRegression', 'MetricOptRemover')"
